X,Y,Z,Name,Category,Price,Suburb,Pog Approved,,,,,,,,
151.1503854,-33.8840788,0,La Botte D'Oro Restaurant,Italian,$$$,Leichhardt,N,,,?,Italian,,,,
151.1541459,-33.8922903,0,Brothers Ben CafÈ,Brunch,$,Petersham,N,,,?,Brunch,,,,
151.1723109,-33.8987554,0,The Last Course Sydney,Dessert,$$,Enmore,N,,,?,Dessert,,,,
151.1610753,-33.9022195,0,Koshari Korner,Middle-Eastern,$,Marrickville,N,,,?,Middle-Eastern,,,,
151.1539776,-33.8955827,0,The Counter,Brunch,$,Petersham,N,,,?,Brunch,,,,
151.1953031,-33.8715545,0,Social Brew CafÈ,Brunch,$$,Pyrmont,N,,,?,Brunch,,,,
151.2109139,-33.8778363,0,JOE BLACK CafÈ,Brunch,$,Surry Hills,N,,,?,Brunch,,,,
151.2012251,-33.8736458,0,Vogue CafÈ Sydney,Australian,$$$,CBD,N,,,?,Australian,,,,
151.162027,-33.905543,0,Two Chaps,Brunch,$$,Marrickville,N,,,?,Brunch,,,,
151.00506,-33.818734,0,Circa Espresso,Brunch,$$,Parramatta,N,,,?,Brunch,,,,
151.2549011,-33.9115076,0,Tuga Pastries,Bakery,$,Clovelly,N,,,?,Bakery,,,,
151.1965566,-33.9028552,0,Tuga Pastries Alexandria,Bakery,$,Alexandria,N,,,?,Bakery,,,,
151.209132,-33.8676393,0,Hills Bros CafÈ,Brunch,$,CBD,N,,,?,Brunch,,,,
151.21296,-33.878646,0,Sticky Fingers,Brunch,$$,Surry Hills,N,,,?,Brunch,,,,
151.2768802,-33.882302,0,Shuk Bondi,Brunch,$$,Bondi,Y,,,?,Brunch,,,,
151.1805657,-33.9053673,0,Rolling Penny CafÈ,Brunch,$$,Newtown,N,,,?,Brunch,,,,
151.1968129,-33.8974713,0,Meet Gerard,Brunch,$$,Alexandria,N,,,?,Brunch,,,,
151.2067899,-33.866928,0,Regiment specialty coffee,Brunch,$,CBD,N,,,?,Brunch,,,,
151.2517665,-33.8924324,0,Savta CafÈ,Brunch,$,Bondi Junction,N,,,?,Brunch,,,,
151.2088484,-33.8599319,0,Black and White Espresso Bar - The Rocks,Brunch,$,The Rocks,N,,,?,Brunch,,,,
151.2085905,-33.8639381,0,Marlowe's Way,Brunch,$,CBD,N,,,?,Brunch,,,,
151.0040861,-33.8120453,0,Pappa Flock - Parramatta,Chicken,$,Parramatta,N,,,?,Chicken,,,,
151.1535693,-33.913285,0,Tita,Brunch,$,Marrickville,N,,,?,Brunch,,,,
150.9979104,-33.8064389,0,MISC. Parramatta,Middle-Eastern,$$$,Parramatta,N,,,?,Middle-Eastern,,,,
151.1726697,-33.8847324,0,Cherry Moon General Store,Bakery,$,Annandale,N,,,?,Bakery,,,,
151.0786364,-33.8253406,0,Burger Point Wentworth Point,Burgers,$,Wentworth Point,N,,,?,Burgers,,,,
150.9238766,-33.9248562,0,Al Barakeh Charcoal Chicken,Chicken,$,Liverpool,N,,,?,Chicken,,,,
151.1384369,-33.9508744,0,Charcoal Kingdom,Chicken,$,Rockdale,N,,,?,Chicken,,,,
151.0219879,-33.9070206,0,Classic Burger Yagoona,Burgers,$,Yagoona,N,,,?,Burgers,,,,
151.1869195,-33.9220897,0,Tea Republic Mascot,Drinks,$,Mascot,N,,,?,Drinks,,,,
150.9337777,-33.8946685,0,Tea Republic Cabramatta,Drinks,$,Cabramatta,N,,,?,Drinks,,,,
151.1781699,-33.898208,0,EL Patron Tacos,Mexican,$,Newtown,N,,,?,Mexican,,,,
150.9876625,-33.8542102,0,Yum Yum Bakery,Brunch,$,Guildford,N,,,?,Brunch,,,,
151.2638464,-33.8940381,0,Wellington Cake Shop,Bakery,$,Bondi,Y,,,?,Bakery,,,,
151.1298063,-33.8654447,0,Dino's Five Dock,Sandwiches,$,Five Dock,N,,,?,Sandwiches,,,,
151.2829154,-33.889623,0,CafÈ Bondi,Brunch,$$,Bondi,N,,,?,Brunch,,,,
151.1680775,-33.8610744,0,Noia Coffee,Drinks,$,Rozelle,N,,,?,Drinks,,,,
151.2857936,-33.7954026,0,Noon,Brunch,$,Manly,N,,,?,Brunch,,,,
151.2243513,-33.875261,0,Sonora Mexican Restaurant and Bar,Mexican,$$,Potts Point,N,,,?,Mexican,,,,
151.2271146,-33.9222335,0,Ayam Goreng 99,Indonesian,$,Kingsford,N,,,?,Indonesian,,,,
151.2166857,-33.8774434,0,Bloodhound Espresso,Brunch,$,Darlinghurst,N,,,?,Brunch,,,,
151.2073521,-33.8899331,0,Mj¯lner,BBQ,$$$,Redfern,N,,,?,BBQ,,,,
151.1794321,-33.9032125,0,Pastizzi CafÈ - South King,Italian,$$,Newtown,N,,,?,Italian,,,,
151.1601732,-33.9120691,0,Victoria Yeeros,Greek,$,Marrickville,N,,,?,Greek,,,,
151.162236,-33.9094052,0,Double Roasters CafÈ,Brunch,$,Marrickville,N,,,?,Brunch,,,,
151.2514097,-33.8268245,0,Kazzi Beach Greek,Greek,$$,Mosman,N,,,?,Greek,,,,
151.2867293,-33.7911,0,Kazzi Beach Greek Manly,Greek,$$,Manly,N,,,?,Greek,,,,
151.1943992,-33.8837013,0,Motto Motto Japanese Kitchen - Broadway,Ramen,$,Glebe,N,,,?,Ramen,,,,
151.2080071,-33.8704116,0,Motto Motto Japanese Kitchen - Sydney Central Plaza,Ramen,$,CBD,N,,,?,Ramen,,,,
151.1720679,-33.9079107,0,Motto Motto Japanese Kitchen - Marrickville,Ramen,$,Marrickville,N,,,?,Ramen,,,,
151.0047532,-33.7319635,0,Motto Motto Japanese Kitchen - Castle Towers,Ramen,$,Castle Hill,N,,,?,Ramen,,,,
151.2212019,-33.8784088,0,Fortuna Drink And Eat,Italian,$$,Darlinghurst,N,,,?,Italian,,,,
151.2078699,-33.8670774,0,China Lane,Asian-Fusion,$$$,CBD,N,,,?,Asian-Fusion,,,,
150.9515612,-33.8291374,0,The DeliCut Pickle,Sandwiches,$$,Greystanes,N,,,?,Sandwiches,,,,
151.2006131,-33.922281,0,The Piefather by Mick's Pies,Bakery,$,Rosebery,N,,,?,Bakery,,,,
151.1445835,-33.9000849,0,SMALL TALK (the real small talk) DULWICH HILL,Bagels,$,Dulwich Hill,N,,,?,Bagels,,,,
150.9462008,-33.7319084,0,Good Fella Coffee,Bagels,$,Bella Vista,N,,,?,Bagels,,,,
151.2295403,-33.8862146,0,Caness,Middle-Eastern,$$$,Paddington,N,,,?,Middle-Eastern,,,,
151.2115137,-33.8627433,0,A.P Quay (A.P Bakery),Bakery,$,Circular Quay,N,,,?,Bakery,,,,
151.1796104,-33.7976496,0,Burger Patch,Burgers,$,Chatswood,N,,,?,Burgers,,,,
151.2132265,-33.9025736,0,Super Nash Brothers,Burgers,$$,Waterloo,N,,,?,Burgers,,,,
151.199621,-33.8075848,0,Super Nash Brothers Willoughby,Burgers,$$,Willoughby,N,,,?,Burgers,,,,
151.1065066,-33.7070258,0,Super Nash Brothers Waitara,Burgers,$$,Waitara,N,,,?,Burgers,,,,
151.2215534,-33.8304439,0,WingMill,Burgers,$,Neutral Bay,N,,,?,Burgers,,,,
151.133577,-34.002072,0,CafÈ Bella Dee,Brunch,$$,Sans Souci,N,,,?,Brunch,,,,
151.139726,-33.8813827,0,Yakitori Jin Haberfield,Japanese,$$,Haberfield,N,,,?,Japanese,,,,
151.1257446,-33.9504096,0,Sweet Beirut,Dessert,$,Bexley,N,,,?,Dessert,,,,
151.1985021,-33.8246459,0,Moon Phase,Bakery,$,St Leonards,N,,,?,Bakery,,,,
151.1893166,-33.8817186,0,YIN Viennoiserie,Dessert,$,Glebe,N,,,?,Dessert,,,,
151.2206205,-33.8731172,0,The Old Fitzroy Hotel,Australian,$$$,Woolloomooloo,N,,,?,Australian,,,,
151.0698577,-33.9661657,0,The Naked Baker,Brunch,$$,Mortdale,N,,,?,Brunch,,,,
151.2133581,-33.8460332,0,Cool Mac,Brunch,$$,Kirribilli,N,,,?,Brunch,,,,
151.2047086,-33.8312548,0,Cre Asion,Drinks,$,North Sydney,N,,,?,Drinks,,,,
151.2026469,-33.8911178,0,BUSH,Australian,$$,Redfern,N,,,?,Australian,,,,
151.209401,-33.8808376,0,Malibu Sydney,Sandwiches,$,Surry Hills,N,,,?,Sandwiches,,,,
150.9873879,-33.8354573,0,IFTAR,Brunch,$$,Merrylands,N,,,?,Brunch,,,,
151.0080889,-33.6020137,0,Glenorie Bakery,Bakery,$,Glenorie,N,,,?,Bakery,,,,
151.2245132,-33.8730888,0,Ms.Cattea Tea Bar,Drinks,$,Potts Point,N,,,?,Drinks,,,,
151.2037227,-33.8928692,0,BART Jr.,Wine Bar,$$$,Redfern,N,,,?,Wine Bar,,,,
151.155989,-33.960973,0,Omnia Restaurant and shisha lounge,Brunch,$$$,Brighton,N,,,?,Brunch,,,,
150.8875759,-33.944543,0,Tasty Tenders,Chicken,$,Prestons,N,,,?,Chicken,,,,
150.9616689,-33.9242178,0,Seddy's Takeaway,Chicken,$,Chipping Norton,N,,,?,Chicken,,,,
151.2411332,-33.9164791,0,El Jannah Chicken Randwick,Chicken,$,Randwick,N,,,?,Chicken,,,,
151.1960501,-33.8679138,0,Eat Ozzo,Sandwiches,$,Pyrmont,N,,,?,Sandwiches,,,,
151.2038962,-33.8779365,0,Dragon Pastry,Dessert,$,Haymarket,N,,,?,Dessert,,,,
151.2063283,-33.8746681,0,LeTAO Sydney,Dessert,$$,CBD,N,,,?,Dessert,,,,
151.2039309,-33.8789164,0,Sweet Lu,Dessert,$,Haymarket,N,,,?,Dessert,,,,
151.1807206,-33.8962568,0,Sweet Lu Newtown,Dessert,$,Newtown,N,,,?,Dessert,,,,
151.1650355,-33.9059051,0,Shadow Baking - Marrickville,Bakery,$,Marrickville,N,,,?,Bakery,,,,
151.1951825,-33.8831578,0,Buttercrumbs Croissant Ultimo,Bakery,$,Ultimo,N,,,?,Bakery,,,,
151.1661807,-33.9169468,0,Sippenham,Wine Bar,$$$,Sydenham,N,,,?,Wine Bar,,,,
151.1784475,-33.8963364,0,Osteria Mucca,Italian,$$$,Newtown,N,,,?,Italian,,,,
151.2125193,-33.8834095,0,Bessie's & Alma's,Wine Bar,$$$$,Surry Hills,N,,,?,Wine Bar,,,,
151.1521776,-34.0572487,0,Hendrix Coffee Co,Brunch,$$,Cronulla,N,,,?,Brunch,,,,
151.2150866,-33.8781787,0,A.P Bread & Wine (A.P Bakery),Wine Bar,$$$,Darlinghurst,N,,,?,Wine Bar,,,,
151.207085,-33.840619,0,Lode Pies & Pastries North Sydney,Bakery,$,North Sydney,N,,,?,Bakery,,,,
151.1836888,-33.8842214,0,Kneed Bread CafÈ,Sandwiches,$,Forest Lodge,N,,,?,Sandwiches,,,,
151.0341269,-33.913447,0,Peanut Butter Bar Dessert Bankstown,Dessert,$$,Bankstown,N,,,?,Dessert,,,,
151.1924331,-33.8667715,0,Lucky Pickle,Sandwiches,$,Pyrmont,N,,,?,Sandwiches,,,,
151.286882,-33.79702,0,Tenacious Bakehouse Manly,Brunch,$$,Manly,N,,,?,Brunch,,,,
151.2023972,-33.86428,0,Brooklyn Bridge Deli,Sandwiches,$,Barangaroo,Y,,,?,Sandwiches,,,,
151.2487136,-33.8959615,0,Bar Lucio,Brunch,$,Queens Park,N,,,?,Brunch,,,,
151.1972667,-33.8701102,0,The Famous Pyrmont,Brunch,$,Pyrmont,N,,,?,Brunch,,,,
151.2027871,-33.8786649,0,FREO DARLING SQUARE,Dessert,$,Haymarket,N,,,?,Dessert,,,,
151.2705504,-33.8700985,0,Lavie & Belle Bakery Rose Bay,Bakery,$,Rose Bay,N,,,?,Bakery,,,,
151.204225,-33.8681114,0,Humble Bakery - Kent Street,Bakery,$,CBD,N,,,?,Bakery,,,,
151.1615191,-33.9133998,0,Tokyo Lamington & the Bakery,Bakery,$,Marrickville,N,,,?,Bakery,,,,
151.2049537,-33.9067138,0,Haven Coffee - Green Square,Drinks,$,Zetland,N,,,?,Drinks,,,,
151.237924,-33.9377817,0,BSP'ERIA Maroubra,Italian,$$,Maroubra,N,,,?,Italian,,,,
151.1993619,-33.9017854,0,Empanadas Factory Alexandria,Mexican,$,Alexandria,N,,,?,Mexican,,,,
151.2090944,-33.8811164,0,40Res,Wine Bar,$$$,Surry Hills,N,,,?,Wine Bar,,,,
151.0793887,-33.9804596,0,Vinny's Bread & Wine,Sandwiches,$,Oatley,N,,,?,Sandwiches,,,,
151.1619383,-33.9097177,0,Bertas,Sandwiches,$,Marrickville,N,,,?,Sandwiches,,,,
151.2134831,-33.888729,0,Pan Divino,Italian,$$$,Surry Hills,N,,,?,Italian,,,,
151.2031866,-33.8677543,0,Ela Ela,Greek,$$$,CBD,N,,,?,Greek,,,,
151.2075507,-33.8653073,0,La Panineria,Sandwiches,$$,CBD,N,,,?,Sandwiches,,,,
151.2212644,-33.8779071,0,GAZI Sydney Supper Club,Greek,$$$,Darlinghurst,N,,,?,Greek,,,,
151.2174524,-33.8811457,0,Burger Bros Sydney,Burgers,$,Darlinghurst,N,,,?,Burgers,,,,
151.2697908,-33.8693817,0,Amore e Sapori From Napoli ,Italian,$$,Rose Bay,N,,,?,Italian,,,,
151.2716827,-33.8895899,0,LULU,Japanese,$$,Bondi,N,,,?,Japanese,,,,
151.206172,-33.867479,0,Margot Osteria,Italian,$$$,CBD,N,,,?,Italian,,,,
151.2484681,-33.8916967,0,Hi Hi Burger,Burgers,$,Bondi Junction,N,,,?,Burgers,,,,
151.2712894,-33.8889886,0,Chaco Ramen Bondi,Ramen,$$,Bondi,N,,,?,Ramen,,,,
151.2789263,-33.7668264,0,ButterBoy,Dessert,$,Brookvale,N,,,?,Dessert,,,,
150.9107626,-33.7711464,0,Gursha Ethiopian,African,$$,Blacktown,N,,,?,African,,,,
151.0837403,-33.8278507,0,Komo Katsu,Japanese,$$,Rhodes,N,,,?,Japanese,,,,
151.1696051,-33.9077964,0,Metro Brew'In,Sandwiches,$$,Marrickville,N,,,?,Sandwiches,,,,
151.2379639,-33.8884401,0,Queen Street Italian,Italian,$$$,Woollahra,N,,,?,Italian,,,,
151.2233812,-33.8729088,0,Dedys CafÈ Potts Point,Brunch,$$,Potts Point,N,,,?,Brunch,,,,
151.2065787,-33.8375376,0,TOKI Bistro & Bar,Japanese,$$$$,North Sydney,N,,,?,Japanese,,,,
151.2027492,-33.9225835,0,Keens sandwich shop,Sandwiches,$,Rosebery,N,,,?,Sandwiches,,,,
151.2251561,-33.8759585,0,Vermuteria Bar,Spanish,$$$,Potts Point,N,,,?,Spanish,,,,
151.2202977,-33.8688866,0,Akti,Greek,$$$$,Woolloomooloo,N,,,?,Greek,,,,
151.2167646,-33.8799799,0,Avia Restaurant,Italian,$$$,Darlinghurst,N,,,?,Italian,,,,
151.2252373,-33.8700242,0,Potts Point Providore,Brunch,$,Potts Point,N,,,?,Brunch,,,,
151.2738153,-33.8910977,0,Rivareno Gelato Bondi,Gelato,$,Bondi,N,,,?,Gelato,,,,
151.2120881,-33.8916265,0,Gelato Messina Redfern,Gelato,$,Redfern,N,,,?,Gelato,,,,
151.2041883,-33.8720856,0,Omakase by Prefecture 48,Omakase,$$$$$$,CBD,N,,,?,Omakase,,,,
151.2096435,-33.8230503,0,Sushi Oe,Omakase,$$$$$$,Cammeray,N,,,?,Omakase,,,,
151.2121588,-33.8916049,0,R by Raita Noda.,Omakase,$$$$$$,Redfern,N,,,?,Omakase,,,,
151.2030368,-33.8649549,0,Tsuzumi Omakase,Omakase,$$$$$$,Barangaroo,N,,,?,Omakase,,,,
151.1639316,-33.8936706,0,Baking 101,Bakery,$,Stanmore,N,,,?,Bakery,,,,
151.2658764,-33.8943422,0,sundays bondi,Dessert,$,Bondi,N,,,?,Dessert,,,,
150.681639,-33.8015912,0,Al Dente Ristorante,Italian,$$,Glenmore Park,N,,,?,Italian,,,,
151.1987099,-33.9035821,0,Wholegreen Bakery & CafÈ Alexandria,Bakery,$,Alexandria,N,,,?,Bakery,,,,
151.1069185,-33.9675126,0,Lusinata,Dessert,$,Hurstville,N,,,?,Dessert,,,,
150.9961948,-33.8501918,0,Smash Brothers,Burgers,$,Guildford,N,,,?,Burgers,,,,
151.2114697,-33.8683571,0,La Riviera Restaurant & Bar,Italian,$$$,CBD,N,,,?,Italian,,,,
151.2157255,-33.8756511,0,Funkatello,Italian,$$,Darlinghurst,N,,,?,Italian,,,,
151.2022443,-33.883553,0,Bucara Street Food,Burgers,$$,Ultimo,N,,,?,Burgers,,,,
151.1808897,-33.9060603,0,Pistou,Wine Bar,$$$,Newtown,N,,,?,Wine Bar,,,,
151.2050077,-33.8281165,0,New Yamanishi,Japanese,$$,Crows Nest,N,,,?,Japanese,,,,
151.1841896,-33.7964481,0,Sou Ramen Lab Chatswood,Ramen,$,Chatswood,N,,,?,Ramen,,,,
151.2057928,-33.9115524,0,Kosuke Ramen,Ramen,$$,Rosebery,N,,,?,Ramen,,,,
151.1729677,-33.8991289,0,Kazuki Enmore,Japanese,$$,Enmore,N,,,?,Japanese,,,,
151.1550704,-33.8946353,0,Dai Romani,Italian,$$,Petersham,N,,,?,Italian,,,,
151.1711333,-33.8992306,0,Enmore Delicious Roll,Banh Mi,$,Enmore,N,,,?,Banh Mi,,,,
151.171221,-33.887063,0,Nelson's Nest,Brunch,$$,Annandale,N,,,?,Brunch,,,,
151.1783851,-33.8961747,0,Flora,Australian,$$$$,Newtown,N,,,?,Australian,,,,
151.2075867,-33.8363245,0,ASLAN Coffee North Sydney,Brunch,$,North Sydney,N,,,?,Brunch,,,,
151.2505012,-33.8915695,0,Pappa Flock - Bondi Junction,Chicken,$,Bondi Junction,N,,,?,Chicken,,,,
151.1283865,-33.8746573,0,Four Bros Burgers,Burgers,$,Haberfield,N,,,?,Burgers,,,,
151.171372,-33.8960244,0,Mixed Business Enmore,Wine Bar,$$,Enmore,N,,,?,Wine Bar,,,,
151.18613,-33.7945647,0,Burger Point Chatswood,Burgers,$,Chatswood,N,,,?,Burgers,,,,
151.0790017,-33.7919079,0,Tea Republic Eastwood,Drinks,$,Eastwood,N,,,?,Drinks,,,,
151.0041795,-33.8833203,0,KISS MY BUTTER BAKERS,Bakery,$,Chester Hill,N,,,?,Bakery,,,,
151.2703338,-33.8887488,0,Bondi Boulangerie Bondi Beach,Bakery,$,Bondi,N,,,?,Bakery,,,,
151.2280847,-33.8718123,0,1919,Brunch,$,Elizabeth Bay,N,,,?,Brunch,,,,
151.2013327,-33.8619964,0,Sacrebleu ! Canel√©s & Co at Crown Sydney,Bakery,$,Barangaroo,N,,,?,Bakery,,,,
151.0947337,-34.0144448,0,Dough'd Up,Bakery,$,Sylvania,N,,,?,Bakery,,,,
151.2135579,-33.886291,0,Bacino Espresso Surry hills,Brunch,$,Surry Hills,N,,,?,Brunch,,,,
151.10735,-33.8483595,0,Yum Yum Bakery Concord,Brunch,$,Concord,N,,,?,Brunch,,,,
151.2682266,-33.8944742,0,The TinPin Bakery,Bakery,$,Bondi,N,,,?,Bakery,,,,
151.1685533,-33.9030652,0,Superfreak,Brunch,$$,Marrickville,N,,,?,Brunch,,,,
151.2058274,-33.8761792,0,The Melting Cheese,Asian-Fusion,$$,CBD,N,,,?,Asian-Fusion,,,,
151.1564406,-33.8533071,0,Tonino's International,Sandwiches,$$,Drummoyne,N,,,?,Sandwiches,,,,
151.1259266,-33.9684752,0,Unfiltered Carlton,Brunch,$$,Carlton,N,,,?,Brunch,,,,
151.2093149,-33.8683054,0,Rovollo Restaurant and Wine Room,Italian,$$$$,CBD,N,,,?,Italian,,,,
151.1946793,-33.8231439,0,Flying Hat,Dessert,$,St Leonards,N,,,?,Dessert,,,,
151.2051536,-33.8693528,0,Clarence and V,Middle-Eastern,$$,CBD,N,,,?,Middle-Eastern,,,,
151.2731192,-33.8856613,0,Greenbergs Counter & Catering,Salads,$$,Bondi,N,,,?,Salads,,,,
151.1253236,-33.9825365,0,MLK DELI - KOOL KOGARAH,Sandwiches,$$,Kogarah Bay,N,,,?,Sandwiches,,,,
151.176181,-33.8095361,0,Sydney Daifuku Store,Dessert,$,Lane Cove,N,,,?,Dessert,,,,
151.181099,-33.9063396,0,Little Vietnam roll & juice,Banh Mi,$,Newtown,N,,,?,Banh Mi,,,,
151.2430874,-33.9034773,0,Tutto Vero Randwick,Italian,$$,Randwick,N,,,?,Italian,,,,
151.2148073,-33.8798597,0,Amuro,Japanese,$$$,Darlinghurst,N,,,?,Japanese,,,,
151.20973,-33.880177,0,The Rover,Wine Bar,$$,Surry Hills,N,,,?,Wine Bar,,,,
151.2146487,-33.8803023,0,Lil' miss piggy,Middle-Eastern,$$,Surry Hills,N,,,?,Middle-Eastern,,,,
151.2096947,-33.8723665,0,Bambini Trust Restaurant & Wine Room,Italian,$$$$,CBD,N,,,?,Italian,,,,
151.2269659,-33.8728478,0,Divino Osteria,Italian,$$$,Elizabeth Bay,N,,,?,Italian,,,,
151.1826556,-33.8548209,0,The Dry Dock Public House and Dining Room,Australian,$$$$,Balmain,N,,,?,Australian,,,,
151.2210089,-33.8783725,0,Nomidokoro Indigo,Indigo,$$,Darlinghurst,N,,,?,Indigo,,,,
151.0095672,-33.8292395,0,Renegade Burgers,Burgers,$,Granville,N,,,?,Burgers,,,,
150.8826123,-33.929144,0,Toby's Milkbar,Sandwiches,$,Prestons,N,,,?,Sandwiches,,,,
151.259546,-33.8726567,0,RasƒÅ House,Asian-Fusion,$$$,Rose Bay,N,,,?,Asian-Fusion,,,,
151.2735354,-33.8739184,0,Lil' Mix Bakery,Bakery,$,Rose Bay,N,,,?,Bakery,,,,
151.1837665,-33.7955624,0,Smoque Brasserie Chatswood,French,$$$,Chatswood,N,,,?,French,,,,
151.1733588,-33.898695,0,Vineria Luisa,Italian,$$$,Enmore,N,,,?,Italian,,,,
151.1720921,-33.8655859,0,Roberto's Cakes - Rozelle,Bakery,$,Rozelle,N,,,?,Bakery,,,,
151.089305,-33.9194275,0,Smeed,Dessert,$,Belmore,N,,,?,Dessert,,,,
151.2015442,-33.8736227,0,SMiZE & DREAM,Gelato,$,CBD,N,,,?,Gelato,,,,
150.9539234,-33.8688839,0,Malaak Baghdad Restaurant,Sandwiches,$,Fairfield,N,,,?,Sandwiches,,,,
151.1897499,-33.9049833,0,The Corner,Brunch,$,Alexandria,N,,,?,Brunch,,,,
151.2856013,-33.7962231,0,Banco Manly,Wine Bar,$$$,Manly,N,,,?,Wine Bar,,,,
151.2078309,-33.8734117,0,Otogo - Sydney CBD,Japanese,$,CBD,N,,,?,Japanese,,,,
151.2853472,-33.7923035,0,Wilburs.,Sandwiches,$,Manly,N,,,?,Sandwiches,,,,
151.1986983,-33.8846021,0,Bar Freda's,Wine Bar,$$$,Chippendale,N,,,?,Wine Bar,,,,
151.0696945,-33.8458628,0,Soban By Joseon,Korean,$$$,Sydney Olympic Park,N,,,?,Korean,,,,
151.2114585,-33.8110755,0,Jihomakase,Omakase,$$$$$,Northbridge,N,,,?,Omakase,,,,
151.210735,-33.8814517,0,Elf & Taco,Mexican,$$,Surry Hills,N,,,?,Mexican,,,,
151.172945,-33.8562514,0,Cicci Food & Wine,Wine Bar,$$$,Balmain,N,,,?,Wine Bar,,,,
151.2053429,-33.870778,0,De Vine Food & Wine,Wine Bar,$$$$,CBD,N,,,?,Wine Bar,,,,
151.0177439,-34.0121591,0,RockSalt,Australian,$$$$,Menai,N,,,?,Australian,,,,
151.2814818,-33.8895295,0,Sean's,Australian,$$$$$,Bondi,N,,,?,Australian,,,,
151.2507172,-33.8950625,0,Osteria Riva,Italian,$$$$,Bondi Junction,N,,,?,Italian,,,,
151.2134042,-33.8814667,0,Pasta Emilia,Italian,$$$,Surry Hills,N,,,?,Italian,,,,
151.0986743,-33.9290322,0,Get Fried Belmore,Chicken,$$,Belmore,N,,,?,Chicken,,,,
151.2036225,-33.8810155,0,Mokomoko Patisserie,Dessert,$,Haymarket,N,,,?,Dessert,,,,
151.199783,-33.8965247,0,Hendry's Waterloo,Drinks,$,Waterloo,N,,,?,Drinks,,,,
151.18613,-33.7945647,0,Dragon Pastry Chatswood,Dessert,$,Chatswood,N,,,?,Dessert,,,,
151.2022124,-33.8779498,0,15cenchi Japanese Cheesecake Darling Square,Dessert,$,Haymarket,N,,,?,Dessert,,,,
151.1808845,-33.9075184,0,domo 39,Japanese,$,St Peters,N,,,?,Japanese,,,,
151.2704049,-33.8892372,0,Kazzi Beach Greek Bondi,Greek,$$,Bondi,N,,,?,Greek,,,,
151.1810183,-33.8959689,0,Bistro Grenier,French,$$$,Newtown,N,,,?,French,,,,
151.2418283,-33.8771251,0,BARTIGA,Australian,$$$,Double Bay,N,,,?,Australian,,,,
151.2729674,-33.8739714,0,Lil Mix Deli,Sandwiches,$,Rose Bay,N,,,?,Sandwiches,,,,
151.2007321,-33.9003322,0,Small Talk Espresso Bar & Kitchen Waterloo,Brunch,$,Waterloo,N,,,?,Brunch,,,,
151.2108346,-33.8627873,0,Green Shiso Omakase,Omakase,$$$$$$,Circular Quay,N,,,?,Omakase,,,,
151.0316709,-33.9505238,0,Bottom of the Barrel BBQ Padstow,BBQ,$$,Padstow,N,,,?,BBQ,,,,
151.2413795,-33.877412,0,Gran Torino Double Bay,Italian,$$$$,Double Bay,N,,,?,Italian,,,,
151.18613,-33.7945647,0,FREO CHATSWOOD CHASE,Dessert,$,Chatswood,N,,,?,Dessert,,,,
151.2014267,-33.8645231,0,Bourke Street Bakery Barangaroo,Bakery,$,Barangaroo,N,,,?,Bakery,,,,
151.1937099,-33.9209029,0,Bourke Street Bakery Alexandria,Bakery,$,Alexandria,N,,,?,Bakery,,,,
151.2208246,-33.8301587,0,Bourke Street Bakery Neutral Bay,Bakery,$,Neutral Bay,N,,,?,Bakery,,,,
151.2082342,-33.8375735,0,Bourke Street Bakery North Sydney,Bakery,$,North Sydney,N,,,?,Bakery,,,,
151.1627797,-33.9081547,0,Bourke Street Bakery Marrickville,Bakery,$,Marrickville,N,,,?,Bakery,,,,
151.2142645,-33.9468183,0,Bourke Street Bakery Banksmeadow,Bakery,$,Banksmeadow,N,,,?,Bakery,,,,
151.2049296,-33.8671505,0,Machiavelli Ristorante Italiano,Italian,$$$$,CBD,N,,,?,Italian,,,,
151.0569777,-33.8342729,0,Kosuke Ramen,Ramen,$$,Newington,N,,,?,Ramen,,,,
151.2244514,-33.9445604,0,Pappa Flock - Eastgardens,Chicken,$,Eastgardens,N,,,?,Chicken,,,,
151.1569295,-33.9109391,0,Pappa Flock - Marrickville,Chicken,$,Marrickville,N,,,?,Chicken,,,,
151.2861013,-33.7526369,0,Sacrebleu ! Canel√©s & Co,Bakery,$,Dee Why,N,,,?,Bakery,,,,
151.2080323,-33.8391147,0,Bacino Bar,Brunch,$,North Sydney,N,,,?,Brunch,,,,
151.2440858,-33.8314129,0,Bacino espresso bar,Brunch,$,Mosman,N,,,?,Brunch,,,,
151.2893232,-33.7625927,0,Bacino Espresso Curl Curl,Brunch,$,Curl Curl,N,,,?,Brunch,,,,
151.2641393,-33.7944796,0,Bacino Espresso Balgowlah,Brunch,$,Balgowlah,N,,,?,Brunch,,,,
151.3118309,-33.6795082,0,Bacino Espresso Mona Vale Beach,Brunch,$,Mona Vale,N,,,?,Brunch,,,,
151.2045819,-33.8673501,0,Flying Hat Kent,Dessert,$,CBD,N,,,?,Dessert,,,,
151.1949658,-33.8823569,0,OTOGO,Japanese,$,Ultimo,N,,,?,Japanese,,,,
151.2071504,-33.8724408,0,15cenchi Japanese cheesecake The Galeries,Dessert,$,CBD,N,,,?,Dessert,,,,
151.2068859,-33.8768247,0,Brooklyn Bridge Deli,Sandwiches,$,CBD,N,,,?,Sandwiches,,,,
151.2095335,-33.8632582,0,Bondi Boulangerie CBD,Bakery,$,CBD,N,,,?,Bakery,,,,
